customer_id,churn_score,uplift_score,quadrant_label,recommended_action,execution_timestamp
8822-KNBHV,0.1922,0.1297,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8473-VUVJN,0.8975,0.0422,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2995-UPRYS,0.2138,0.1773,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2999-AANRQ,0.0871,-0.0388,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0670-ANMUU,0.0951,0.0783,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4080-IIARD,0.7979,-0.0091,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6368-NWMCE,0.5211,0.0929,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0314-TKOSI,0.6983,0.0069,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9970-QBCDA,0.565,0.0856,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2748-MYRVK,0.102,0.1107,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0301-FIDRB,0.0635,0.0287,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9541-ZPSEA,0.0703,-0.0166,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5365-LLFYV,0.7945,0.0403,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6244-BESBM,0.0699,0.0725,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9629-NHXFW,0.6306,0.1806,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1548-ARAGG,0.7677,0.0455,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8623-ULFNQ,0.7779,0.1313,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6137-MFAJN,0.3055,0.2162,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0722-SVSFK,0.9004,0.0139,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4957-TREIR,0.8586,0.0317,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8695-WDYEA,0.8087,-0.0048,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7319-ZNRTR,0.1217,0.0102,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0319-QZTCO,0.76,0.023,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5485-WUYWF,0.8517,-0.0356,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4644-PIZRT,0.3363,0.1607,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5850-BDWCY,0.5232,0.1907,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1619-YWUBB,0.0662,0.0007,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2398-YPMUR,0.8782,0.0697,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0454-OKRCT,0.1026,0.0162,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0206-TBWLC,0.1846,0.0974,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1460-UZPRJ,0.0695,0.0091,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5130-YPIRV,0.0656,-0.0276,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4786-UKSNZ,0.5712,0.3164,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8992-CEUEN,0.4767,0.0166,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4534-WGCIR,0.072,0.0105,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5108-ADXWO,0.8551,0.076,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2790-XUYMV,0.1136,0.0787,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3389-YGYAI,0.8969,-0.1987,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
5044-LRQAQ,0.8599,0.0241,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3508-VLHCZ,0.0646,-0.0023,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1301-LOPVR,0.157,0.0432,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2220-IAHLS,0.6035,0.0545,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9372-TXXPS,0.0644,-0.0038,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6959-GQEGV,0.6961,0.1583,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9367-WXLCH,0.851,0.0064,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9184-GALIL,0.262,0.1223,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7018-WBJNK,0.8562,0.0622,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2041-JIJCI,0.8737,0.0384,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2034-CGRHZ,0.8637,0.1461,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2569-WGERO,0.0642,-0.0152,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2673-ZALNP,0.3684,0.0237,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1177-XZBJL,0.1541,0.13,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5127-BZENZ,0.1082,0.04,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6551-GNYDG,0.8408,0.1049,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9777-WJJPR,0.7329,0.1441,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4855-SNKMY,0.7715,0.1587,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8947-YRTDV,0.2012,0.1341,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8076-FEZKJ,0.2934,0.1486,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1241-FPMOF,0.083,0.0177,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1724-IQWNM,0.6336,0.1833,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5666-MBJPT,0.0756,0.0219,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2294-DMMUS,0.1715,0.2245,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7325-ENZFI,0.0862,0.081,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0489-WMEMG,0.2803,0.0626,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9309-BZGNT,0.0969,0.0677,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4468-YDOVK,0.6701,0.071,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5922-ABDVO,0.8331,0.1471,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3097-NQYSN,0.8872,0.1004,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4365-MSDYN,0.4407,0.0509,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2845-KDHVX,0.066,0.0136,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5944-UGLLK,0.1151,0.0977,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5519-YLDGW,0.8818,0.212,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9079-YEXQJ,0.6517,0.0067,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8069-YQQAJ,0.4043,0.1272,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3705-RHRFR,0.078,0.0028,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4455-BFSPD,0.1383,0.3315,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1254-IZEYF,0.857,0.01,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3082-WQRVY,0.3067,0.0433,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1750-CSKKM,0.7372,0.1455,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1135-HIORI,0.1107,0.1337,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5271-YNWVR,0.0706,0.0573,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0324-BRPCJ,0.6371,0.0356,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8984-HPEMB,0.0788,0.0877,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8894-JVDCV,0.123,0.0944,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
9699-UBQFS,0.8394,0.0266,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7869-ZYDST,0.5566,0.1114,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6108-OQZDQ,0.9067,0.003,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2952-QAYZF,0.9022,0.0875,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6734-JDTTV,0.0701,-0.0098,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8975-SKGRX,0.0699,0.0446,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4112-LUEIZ,0.8982,0.1064,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6543-XRMYR,0.8632,0.0671,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9537-JALFH,0.0715,-0.0441,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
8097-VBQTZ,0.349,0.1828,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8735-IJJEG,0.639,0.1303,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3941-XTSKM,0.165,0.0499,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8647-SDTWQ,0.4166,0.1427,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5842-POCOP,0.8991,0.0026,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3794-NFNCH,0.5584,0.1285,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2911-UREFD,0.5191,0.1351,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6549-YMFAW,0.5792,0.0701,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3951-NJCVI,0.7784,-0.0117,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6689-VRRTK,0.364,0.0344,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1493-AMTIE,0.6007,0.3156,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5846-ABOBJ,0.0677,0.0137,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5549-ZGHFB,0.0722,0.0166,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0130-SXOUN,0.3929,0.0207,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2154-KVJFF,0.8191,0.0867,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3331-HQDTW,0.5958,0.0289,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4950-HKQTE,0.0698,0.0154,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2896-TBNBE,0.3782,0.0397,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7089-RKVSZ,0.2881,0.0789,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2580-ASVVY,0.0677,-0.0287,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8701-DGLVH,0.0802,0.0187,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1343-EHPYB,0.7178,0.2048,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
9512-UIBFX,0.8536,0.2167,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7547-EKNFS,0.6771,0.1363,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1891-QRQSA,0.1012,0.0441,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5835-BEQEU,0.8941,0.0622,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
4248-QPAVC,0.8426,0.1241,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5896-NPFWW,0.8201,0.044,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0886-QGENL,0.8839,0.1787,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
3503-TYDAY,0.5596,0.0923,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9799-CAYJJ,0.9058,0.0242,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1061-PNTHC,0.336,0.1903,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8265-HKSOW,0.0657,-0.0161,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6615-ZGEDR,0.5816,0.1192,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9921-QFQUL,0.8377,0.1764,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2560-PPCHE,0.103,0.1778,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0289-IVARM,0.6753,0.1613,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2667-WYLWJ,0.2282,0.1236,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7587-RZNME,0.7913,0.0859,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3938-YFPXD,0.0649,-0.0192,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2386-LAHRK,0.822,0.0409,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2080-GKCWQ,0.8994,0.0429,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0380-ZCSBI,0.3707,0.0844,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7115-IRDHS,0.0655,0.0085,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2599-CZABP,0.2832,0.0591,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2408-TZMJL,0.18,0.1347,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5649-VUKMC,0.6046,0.1244,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3234-VKACU,0.8694,0.0622,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
5651-WYIPH,0.7258,0.0052,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9174-FKWZE,0.7765,-0.0143,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9975-GPKZU,0.0705,-0.0304,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4871-JTKJF,0.9043,0.0079,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1355-KUSBG,0.7009,0.0697,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
0607-MVMGC,0.2285,0.1073,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
1818-ESQMW,0.8362,0.2029,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
5510-BOIUJ,0.6034,0.1074,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7216-KAOID,0.0976,0.0472,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8631-XVRZL,0.2085,0.1294,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0114-IGABW,0.0643,-0.0077,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0412-UCCNP,0.0671,0.013,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6178-KFNHS,0.8739,0.099,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
6583-KQJLK,0.8667,0.1753,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4195-PNGZS,0.068,0.0148,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6172-FECYY,0.5434,0.054,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9739-JLPQJ,0.0718,0.0184,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7228-PAQPD,0.3674,0.1555,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4315-MURBD,0.785,0.1247,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2450-ZKEED,0.3586,0.1498,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
0141-YEAYS,0.825,0.0786,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3813-DHBBB,0.0649,0.0086,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8033-VCZGH,0.3018,0.3367,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8267-KFGYD,0.671,0.2276,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
1354-YZFNB,0.0833,0.0481,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0979-MOZQI,0.0647,0.0259,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2320-TZRRH,0.0967,0.0757,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4137-JOPHL,0.0746,0.01,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5696-QURRL,0.7532,0.0851,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
1379-FRVEB,0.8747,0.043,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2252-NKNSI,0.0727,0.0564,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3450-WXOAT,0.2204,0.1049,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6345-HOVES,0.2852,0.1838,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8749-CLJXC,0.5711,0.2766,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
7337-CINUD,0.0849,-0.0229,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
8565-WUXZU,0.068,-0.0189,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
3301-VKTGC,0.1147,0.0661,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
6339-YPSAH,0.8777,0.0965,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
8619-IJNDK,0.0642,-0.0081,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7138-GIRSH,0.0674,-0.0018,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
4301-VVZKA,0.8513,0.0841,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
3776-EKTKM,0.8171,0.0851,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7190-XHTWJ,0.0908,0.0587,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7795-CFOCW,0.0892,0.0752,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
0562-KBDVM,0.065,-0.0503,Do-Not-Disturb,Strictly Suppress - Outreach Triggers Subscription Cancellation,2026-09-07T01:43:36.498156
3704-IEAXF,0.064,-0.0059,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5380-XPJNZ,0.0911,0.0497,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7235-NXZCP,0.9044,-0.028,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7964-ZRKKG,0.1032,0.06,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
7586-ZATGZ,0.6695,0.1325,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7860-UXCRM,0.0659,-0.0388,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
5233-GEEAX,0.7889,0.1014,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
7521-YXVZY,0.3974,0.1544,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
2923-ARZLG,0.4411,0.1796,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
4568-KNYWR,0.069,0.0031,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2038-OEQZH,0.8935,0.1089,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
2135-RXIHG,0.8128,0.0776,Lost Cause,Suppress Offer - Inelastic Churn Risk (Avoid Wasted Spend),2026-09-07T01:43:36.498156
9114-DPSIA,0.0639,0.0004,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
2014-MKGMH,0.3324,0.1559,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
6333-YDVLT,0.1271,0.2293,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8313-NDOIA,0.8742,0.2096,Persuadable,Target with 10% Promotional Retention Discount,2026-09-07T01:43:36.498156
8374-UULRV,0.065,-0.0067,Sure Thing,Suppress Offer - High Organic Retention (Avoid Cannibalization),2026-09-07T01:43:36.498156
